PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,OBESITY_CrudePrev,DIABETES_CrudePrev,CHD_CrudePrev,KIDNEY_CrudePrev,PHLTH_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev,Health_Score,CountyFIPS,index,FIPS,State,County,LACCESS_POP10,LACCESS_POP15,PCH_LACCESS_POP_10_15,PCT_LACCESS_POP10,PCT_LACCESS_POP15,LACCESS_LOWI10,LACCESS_LOWI15,PCH_LACCESS_LOWI_10_15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,LACCESS_SNAP15,PCT_LACCESS_SNAP15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_CHILD_10_15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,LACCESS_SENIORS10,LACCESS_SENIORS15,PCH_LACCESS_SENIORS_10_15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,LACCESS_WHITE15,PCT_LACCESS_WHITE15,LACCESS_BLACK15,PCT_LACCESS_BLACK15,LACCESS_HISP15,PCT_LACCESS_HISP15,LACCESS_NHASIAN15,PCT_LACCESS_NHASIAN15,LACCESS_NHNA15,PCT_LACCESS_NHNA15,LACCESS_NHPI15,PCT_LACCESS_NHPI15,LACCESS_MULTIR15,PCT_LACCESS_MULTIR15,Access_Score,Overall_Score
Norfolk,5157000,51710004200,5157000-51710004200,1744,0.6035714285714286,0.14285714285714282,0.7600000000000001,0.8714285714285713,0.669250645994832,0.3352112676056338,0.5603448275862069,0.7119205298013244,0.484375,0.7878228782287823,0.6451639548616747,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.3633314669481857
Norfolk,5157000,51710005000,5157000-51710005000,3271,0.5464285714285715,0.20338983050847453,0.7261538461538461,0.8142857142857142,0.5736434108527132,0.2507042253521127,0.4137931034482758,0.5562913907284767,0.359375,0.5498154981549817,0.5627676945403209,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.3303729628196442
Norfolk,5157000,51710004800,5157000-51710004800,1402,0.47142857142857136,0.18159806295399514,0.6507692307692308,0.8979591836734694,0.5090439276485789,0.1971830985915493,0.4051724137931034,0.6589403973509933,0.33333333333333337,0.8726937269372694,0.5497368722510086,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.32516063390391925
Norfolk,5157000,51710004100,5157000-51710004100,2029,0.48035714285714287,0.17433414043583534,0.6492307692307693,0.9,0.5090439276485789,0.1943661971830986,0.4137931034482758,0.6490066225165562,0.33333333333333337,0.7878228782287823,0.5490372624092561,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.32488078996721825
Norfolk,5157000,51710004300,5157000-51710004300,3499,0.4964285714285714,0.2179176755447942,0.66,0.7653061224489796,0.49870801033591733,0.2056338028169014,0.3620689655172414,0.4834437086092715,0.3020833333333333,0.5940959409594097,0.506433593864277,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.3078393225492266
Norfolk,5157000,51710005100,5157000-51710005100,4522,0.47321428571428564,0.2179176755447942,0.6415384615384616,0.793877551020408,0.4857881136950904,0.2028169014084507,0.3620689655172414,0.49999999999999994,0.3020833333333333,0.5535055350553505,0.5058246093044905,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.307595728725312
Norfolk,5157000,51710003400,5157000-51710003400,2068,0.48214285714285704,0.2445520581113801,0.6584615384615385,0.7326530612244897,0.48320413436692505,0.2056338028169014,0.33620689655172403,0.44370860927152317,0.2864583333333333,0.4538745387453874,0.48935072852773154,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.3010061764146084
Norfolk,5157000,51710004600,5157000-51710004600,2193,0.4660714285714285,0.2276029055690072,0.6246153846153846,0.7653061224489796,0.462532299741602,0.1943661971830986,0.3448275862068965,0.4867549668874172,0.2864583333333333,0.5424354243542436,0.4874102995052724,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.3002300048056248
Norfolk,5157000,51710003501,5157000-51710003501,3419,0.46428571428571425,0.23486682808716702,0.6384615384615384,0.7591836734693876,0.4702842377260981,0.1887323943661972,0.32758620689655166,0.4635761589403972,0.2760416666666667,0.47970479704797053,0.4855484616809416,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.29948526967589245
Norfolk,5157000,51710002700,5157000-51710002700,2900,0.43749999999999994,0.27845036319612587,0.6,0.7061224489795918,0.43410852713178294,0.18309859154929578,0.293103448275862,0.40728476821192044,0.25,0.47047970479704804,0.4523288755477914,51570,2921,51570,VA,Colonial Heights,3299.46046359523,3198.70894717949,-3.053575502036984,18.95043629656671,18.371770416285628,962.381956378231,516.184852048231,-46.36382689563203,5.527436427420775,2.9647053704452992,88.9404568404498,30.7609351139472,-65.41401269263861,1.2225492349202722,0.42283072321576903,71.7002246398479,0.9855700981422392,762.196093042134,711.498631565584,-6.651498471240186,4.377669823916685,4.086489182502923,567.663879577638,602.464289290583,6.130460465238291,3.260374932959841,3.4602509292434838,2758.62540479808,15.844152574798,190.199286170304,1.092408742578278,103.701881490648,0.5956112887866751,140.36391459126,0.806179510603986,11.6474980469793,0.06689735251840387,1.67701558023691,0.009631931424024524,96.1958254706115,0.5525002898777296,0.1754431416725263,0.28619743522263236
